Id,ClaseMS,ZonificaciónMS,FrenteLote,ÁreaLote,Calle,Callejón,FormaLote,ContornoTerreno,Servicios,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,ÁreaPiscina,CalidadPiscina,Cerca,CaracterísticaMiscelánea,ValorMisceláneo,MesVenta,AñoVenta,TipoVenta,CondiciónVenta,PrecioVenta
781,20,Residencial baja densidad,63.0,7875,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Gilbert,Normal,Normal,Unifamiliar,1 planta,7,5,1995,1996,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,38.0,TA,TA,Hormigón vertido,Gd,Gd,No,Unf,0,Unf,0,1237,1237,Gas aire forzado,Buena,Sí,Disyuntores estándar,1253,0,0,1253,0,0,2,0,3,1,TA,6,Típico,1,Típica/Aceptable,Adosado,1995.0,Terminado,2,402,Típica/Aceptable,Típica/Aceptable,Sí,220,21,0,0,0,0,,,,0,6,2007,Escritura de garantía,Normal,176000
782,60,Residencial baja densidad,65.0,7153,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,SawyerW,Normal,Normal,Unifamiliar,2 plantas,6,5,1992,1992,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,Gd,Gd,Hormigón vertido,Gd,TA,No,ALQ,387,Unf,0,374,761,Gas aire forzado,Excelente,Sí,Disyuntores estándar,810,793,0,1603,0,0,2,1,3,1,Gd,7,Típico,0,,Adosado,1992.0,Terminación regular,2,484,Típica/Aceptable,Típica/Aceptable,Sí,0,124,0,0,0,0,,,,0,7,2006,Escritura de garantía,Normal,175900
783,20,Residencial baja densidad,67.0,16285,Pavimentada,,Irregular moderada,Nivelado,Todos los servicios públicos,Interior,Suave,CollgCr,Normal,Normal,Unifamiliar,1 planta,7,5,2001,2002,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,Gd,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,1413,1413,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Típico,0,,Adosado,2001.0,Terminación regular,2,605,Típica/Aceptable,Típica/Aceptable,Sí,0,33,0,0,0,0,,,,0,6,2009,Escritura de garantía,Normal,187100
784,85,Residencial baja densidad,,9101,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,Mitchel,Normal,Normal,Unifamiliar,Entrada dividida,5,6,1978,1978,A dos aguas,Teja compuesta,Contrachapado,Contrachapado,Ladrillo a la vista,104.0,TA,Gd,Hormigón vertido,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Típico,1,Típica/Aceptable,Adosado,1978.0,Terminado,2,602,Típica/Aceptable,Típica/Aceptable,Sí,303,30,0,0,0,0,,,,0,7,2009,Escritura de garantía,Normal,165500
785,75,Residencial media densidad,35.0,6300,Pavimentada,Grvl,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,OldTown,Normal,Normal,Unifamiliar,2.5 planta sin terminar,6,6,1914,2001,A dos aguas,Teja compuesta,Revestimiento madera,Tejas madera,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,Unf,0,Unf,0,742,742,Gas aire forzado,Excelente,Sí,Disyuntores estándar,742,742,0,1484,0,0,2,0,3,1,TA,9,Típico,1,Buena,,,,0,0,,,Sí,0,291,134,0,0,0,,,,0,6,2008,Escritura de garantía,Normal,128000
786,20,Residencial baja densidad,,9790,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NWAmes,Calle alimentadora,Normal,Unifamiliar,1 planta,6,5,1967,1967,A dos aguas,Teja compuesta,Ladrillo a la vista,Revestimiento madera,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,Rec,251,LwQ,630,491,1372,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1342,0,0,1342,0,0,2,0,3,1,TA,7,Típico,1,Buena,Adosado,1967.0,Sin terminar,2,457,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,197,0,,,,0,9,2009,Escritura de garantía,Normal,161500
787,50,Residencial media densidad,60.0,10800,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,OldTown,Calle principal,Normal,Unifamiliar,1.5 planta terminado,5,6,1915,1950,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,TA,Gd,Hormigón vertido,Fa,TA,No,LwQ,686,Unf,0,0,686,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,966,686,0,1652,1,0,2,0,4,1,TA,7,Típico,0,,Independiente,1961.0,Sin terminar,1,416,Típica/Aceptable,Típica/Aceptable,Sí,0,0,196,0,0,0,,,Shed,1200,6,2010,Escritura de garantía,Normal,139000
788,60,Residencial baja densidad,76.0,10142,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,SawyerW,Normal,Normal,Unifamiliar,2 plantas,7,5,2004,2004,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,656,Unf,0,300,956,Gas aire forzado,Excelente,Sí,Disyuntores estándar,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Típico,0,,Integrado,2004.0,Terminación regular,2,618,Típica/Aceptable,Típica/Aceptable,Sí,0,45,0,0,0,0,,,,0,1,2010,Escritura de garantía,Normal,233000
789,20,Residencial media densidad,50.0,6000,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Esquina,Suave,OldTown,Normal,Normal,Unifamiliar,1 planta,4,7,1954,2000,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,Unf,0,Unf,0,901,901,Gas aire forzado,Excelente,Sí,Disyuntores estándar,901,0,0,901,0,0,1,0,2,1,TA,4,Típico,0,,Independiente,1954.0,Sin terminar,1,281,Regular,Típica/Aceptable,Sí,0,0,0,0,0,0,,,,0,8,2008,Escritura de garantía,Normal,107900
790,60,Residencial baja densidad,,12205,Pavimentada,,Irregular leve,Depresión,Todos los servicios públicos,Interior,Suave,ClearCr,Normal,Normal,Unifamiliar,2 plantas,6,8,1966,2007,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,157.0,TA,TA,Bloque cemento,TA,Fa,Gd,LwQ,568,Unf,0,264,832,Gas aire forzado,Buena,Sí,Disyuntores estándar,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Típico,0,,Adosado,1966.0,Terminado,2,444,Típica/Aceptable,Típica/Aceptable,Sí,133,168,0,0,0,0,,,,0,7,2007,Escritura de garantía,Normal,187500
791,120,Residencial baja densidad,43.0,3182,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Blmngtn,Normal,Normal,Adosado (ext.),1 planta,7,5,2005,2006,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,11.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,16,Unf,0,1129,1145,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Típico,1,Buena,Adosado,2005.0,Terminado,2,397,Típica/Aceptable,Típica/Aceptable,Sí,100,16,0,0,0,0,,,,0,9,2009,Escritura de garantía,Normal,160200
792,80,Residencial baja densidad,,11333,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,Mitchel,Normal,Normal,Unifamiliar,Nivel dividido,6,5,1976,1976,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ninguno,0.0,TA,TA,Hormigón vertido,Gd,TA,Av,ALQ,539,Unf,0,490,1029,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1062,0,0,1062,1,0,1,0,3,1,TA,5,Típico,2,Típica/Aceptable,Adosado,1976.0,Terminación regular,2,539,Típica/Aceptable,Típica/Aceptable,Sí,120,0,0,0,0,0,,,,0,5,2007,Escritura de garantía,Normal,146800
793,60,Residencial baja densidad,92.0,9920,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Cul-de-sac,Suave,NoRidge,Normal,Normal,Unifamiliar,2 plantas,7,5,1996,1997,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,Gd,TA,Hormigón vertido,Gd,TA,Av,GLQ,862,Unf,0,255,1117,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1127,886,0,2013,1,0,2,1,3,1,TA,8,Típico,1,Típica/Aceptable,Adosado,1997.0,Sin terminar,2,455,Típica/Aceptable,Típica/Aceptable,Sí,180,130,0,0,0,0,,,,0,6,2007,Escritura de garantía,Normal,269790
794,20,Residencial baja densidad,76.0,9158,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Somerst,Normal,Normal,Unifamiliar,1 planta,8,5,2007,2007,A dos aguas,Teja compuesta,Cemento-fibra,Cemento-fibra,Piedra,140.0,Gd,TA,Hormigón vertido,Gd,TA,Av,Unf,0,Unf,0,1496,1496,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Típico,0,,Adosado,2007.0,Terminado,2,474,Típica/Aceptable,Típica/Aceptable,Sí,168,130,0,0,0,0,,,,0,6,2007,Nuevo,Parcial,225000
795,60,Residencial baja densidad,,10832,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,Gilbert,Normal,Normal,Unifamiliar,2 plantas,7,5,1994,1996,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,Gd,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,712,712,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Típico,1,Típica/Aceptable,Adosado,1994.0,Terminado,2,409,Típica/Aceptable,Típica/Aceptable,Sí,143,46,0,0,0,0,,,Shed,500,10,2008,Escritura de garantía,Normal,194500
796,60,Residencial baja densidad,70.0,8400,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,SawyerW,Normal,Normal,Unifamiliar,2 plantas,6,6,1980,1981,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,130.0,TA,TA,Bloque cemento,Gd,TA,No,Unf,0,Unf,0,650,650,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,888,676,0,1564,0,0,2,1,3,1,TA,7,Típico,1,Típica/Aceptable,Adosado,1980.0,Sin terminar,2,476,Típica/Aceptable,Típica/Aceptable,Sí,0,50,0,0,204,0,,MnPrv,,0,4,2010,Escritura de garantía,Normal,171000
797,20,Residencial baja densidad,71.0,8197,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Sawyer,Normal,Normal,Unifamiliar,1 planta,6,5,1977,1977,A dos aguas,Teja compuesta,Contrachapado,Contrachapado,Ladrillo a la vista,148.0,TA,TA,Bloque cemento,TA,TA,No,Unf,0,Unf,0,660,660,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1285,0,0,1285,0,0,1,1,3,1,TA,7,Típico,1,Típica/Aceptable,Adosado,1977.0,Terminación regular,2,528,Típica/Aceptable,Típica/Aceptable,Sí,138,0,0,0,0,0,,MnPrv,,0,4,2007,Escritura de garantía,Normal,143500
798,20,Residencial baja densidad,57.0,7677,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,5,5,1953,1953,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,BLQ,570,Unf,0,203,773,Gas aire forzado,Buena,Sí,Disyuntores estándar,773,0,0,773,0,0,1,0,2,1,TA,4,Típico,0,,Adosado,1953.0,Sin terminar,1,240,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,,,0,4,2008,Escritura de garantía,Anormal,110000
799,60,Residencial baja densidad,104.0,13518,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NridgHt,Normal,Normal,Unifamiliar,2 plantas,9,5,2008,2009,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,860.0,Ex,TA,Hormigón vertido,Ex,TA,No,Unf,0,Unf,0,1926,1926,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1966,1174,0,3140,0,0,3,1,4,1,Ex,11,Típico,2,Buena,Integrado,2009.0,Terminado,3,820,Típica/Aceptable,Típica/Aceptable,Sí,144,78,0,0,0,0,,,,0,7,2009,Nuevo,Parcial,485000
800,50,Residencial baja densidad,60.0,7200,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Esquina,Suave,SWISU,Calle alimentadora,Normal,Unifamiliar,1.5 planta terminado,5,7,1937,1950,A dos aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ladrillo a la vista,252.0,TA,TA,Ladrillo-teja,Gd,TA,No,ALQ,569,Unf,0,162,731,Gas aire forzado,Excelente,Sí,Disyuntores estándar,981,787,0,1768,1,0,1,1,3,1,Gd,7,Típico,2,Típica/Aceptable,Independiente,1939.0,Sin terminar,1,240,Típica/Aceptable,Típica/Aceptable,Sí,0,0,264,0,0,0,,MnPrv,,0,6,2007,Escritura de garantía,Normal,175000
801,60,Residencial baja densidad,79.0,12798,Pavimentada,,Irregular leve,Ladera,Todos los servicios públicos,Interior,Moderada,ClearCr,Calle alimentadora,Normal,Unifamiliar,2 plantas,6,5,1997,1997,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,TA,TA,Hormigón vertido,Gd,TA,Gd,GLQ,462,Unf,0,154,616,Gas aire forzado,Buena,Sí,Disyuntores estándar,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Típico,0,,Adosado,1997.0,Terminación regular,2,603,Típica/Aceptable,Típica/Aceptable,Sí,403,114,185,0,0,0,,,Shed,400,5,2008,Escritura de garantía,Normal,200000
802,30,Residencial media densidad,40.0,4800,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,IDOTRR,Normal,Normal,Unifamiliar,1 planta,4,7,1916,1990,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,LwQ,197,Unf,0,999,1196,Gas aire forzado,Excelente,Sí,Fusibles antiguos,1196,0,0,1196,1,0,1,0,2,1,TA,5,Típico,0,,Independiente,1957.0,Sin terminar,2,440,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,,,0,7,2007,Escritura de garantía,Normal,109900
803,60,Residencial baja densidad,63.0,8199,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,CollgCr,Normal,Normal,Unifamiliar,2 plantas,7,5,2005,2005,A dos aguas,Teja compuesta,Tejas madera,Tejas madera,Ninguno,0.0,Gd,TA,Hormigón vertido,Gd,TA,Av,GLQ,648,Unf,0,80,728,Gas aire forzado,Excelente,Sí,Disyuntores estándar,728,728,0,1456,1,0,2,1,3,1,Gd,7,Típico,1,Buena,Adosado,2005.0,Terminado,2,410,Típica/Aceptable,Típica/Aceptable,Sí,36,18,0,0,0,0,,,,0,10,2008,Escritura de garantía,Normal,189000
804,60,Residencial baja densidad,107.0,13891,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NridgHt,Normal,Normal,Unifamiliar,2 plantas,9,5,2008,2009,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,424.0,Ex,TA,Hormigón vertido,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Típico,1,Buena,Integrado,2009.0,Terminación regular,3,1020,Típica/Aceptable,Típica/Aceptable,Sí,52,170,0,0,192,0,,,,0,1,2009,Nuevo,Parcial,582933
805,20,Residencial baja densidad,75.0,9000,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,5,5,1954,1954,A dos aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,LwQ,812,Unf,0,124,936,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1128,0,0,1128,0,0,1,0,2,1,TA,5,Mínimo 1,0,,Adosado,1954.0,Sin terminar,1,286,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,GdWo,,0,6,2006,Escritura de garantía,Venta familiar,118000
806,20,Residencial baja densidad,91.0,12274,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Frente a calle 2 lados,Suave,Somerst,Normal,Normal,Unifamiliar,1 planta,7,5,2008,2008,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,256.0,Gd,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,1417,1417,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Típico,0,,Adosado,2008.0,Terminación regular,2,554,Típica/Aceptable,Típica/Aceptable,Sí,0,60,0,0,0,0,,,,0,7,2008,Nuevo,Parcial,227680
807,80,Residencial baja densidad,75.0,9750,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,Nivel dividido,5,5,1967,1967,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,TA,TA,Hormigón vertido,TA,TA,Av,ALQ,400,Rec,480,100,980,Gas aire forzado,Buena,Sí,Disyuntores estándar,980,0,0,980,0,0,2,0,3,1,TA,6,Típico,0,,Adosado,1967.0,Terminado,1,384,Típica/Aceptable,Típica/Aceptable,Sí,68,0,0,0,0,0,,,,0,10,2006,Escritura de garantía,Normal,135500
808,70,Residencial baja densidad,144.0,21384,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,BrkSide,Normal,Normal,Unifamiliar,2 plantas,5,6,1923,2004,A dos aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Típico,1,Típica/Aceptable,Adosado,1923.0,Terminación regular,2,528,Típica/Aceptable,Típica/Aceptable,Sí,0,312,0,0,0,0,,,,0,5,2009,Escritura de garantía,Normal,223500
809,80,Residencial baja densidad,85.0,13400,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,Nivel dividido,5,5,1966,1966,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,1047.0,TA,TA,Bloque cemento,TA,TA,Av,ALQ,516,BLQ,128,380,1024,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1086,0,0,1086,1,0,1,0,3,1,TA,6,Típico,1,Buena,Adosado,1966.0,Terminación regular,2,484,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,GdWo,,0,6,2006,Escritura de garantía,Normal,159950
810,75,Residencial media densidad,90.0,8100,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Esquina,Suave,OldTown,Normal,Normal,Unifamiliar,2.5 planta sin terminar,5,5,1898,1965,A cuatro aguas,Teja compuesta,Tejas asbesto,Tejas asbesto,Ninguno,0.0,TA,TA,Hormigón vertido,TA,TA,No,Unf,0,Unf,0,849,849,Gas aire forzado,Típica/Aceptable,No,Fusibles antiguos,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Típico,0,,Independiente,1910.0,Sin terminar,2,360,Regular,Pobre,No,40,156,0,0,0,0,,MnPrv,,0,11,2009,Escritura de garantía,Normal,106000
811,20,Residencial baja densidad,78.0,10140,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NWAmes,Normal,Normal,Unifamiliar,1 planta,6,6,1974,1999,A cuatro aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,99.0,TA,TA,Bloque cemento,TA,TA,No,ALQ,663,LwQ,377,0,1040,Gas aire forzado,Regular,Sí,Disyuntores estándar,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Típico,1,Regular,Adosado,1974.0,Terminación regular,2,484,Típica/Aceptable,Típica/Aceptable,Sí,265,0,0,0,0,648,Fa,GdPrv,,0,1,2006,Escritura de garantía,Normal,181000
812,120,Residencial media densidad,,4438,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,CollgCr,Normal,Normal,Adosado (ext.),1 planta,6,5,2004,2004,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,169.0,Gd,TA,Hormigón vertido,Gd,TA,Gd,GLQ,662,Unf,0,186,848,Gas aire forzado,Excelente,Sí,Disyuntores estándar,848,0,0,848,1,0,1,0,1,1,Gd,4,Típico,1,Buena,Adosado,2004.0,Terminado,2,420,Típica/Aceptable,Típica/Aceptable,Sí,140,0,0,0,0,0,,,,0,6,2008,Contrato - Terreno bajo,Normal,144500
813,20,Comercial,66.0,8712,Grava,,Regular,Desnivelado,Todos los servicios públicos,Interior,Moderada,IDOTRR,Normal,Normal,Unifamiliar,1 planta,5,5,1952,1952,A cuatro aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ninguno,0.0,Fa,TA,Bloque cemento,TA,TA,Av,Unf,0,Unf,0,540,540,Gas aire forzado,Típica/Aceptable,No,Fusibles antiguos,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Típico,0,,Sótano,1952.0,Sin terminar,2,504,Típica/Aceptable,Típica/Aceptable,No,0,0,0,0,0,0,,,Shed,54,6,2010,Escritura de garantía,Asignación,55993
814,20,Residencial baja densidad,75.0,9750,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,6,6,1958,1958,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ladrillo a la vista,243.0,TA,TA,Bloque cemento,TA,TA,No,Rec,608,Unf,0,834,1442,Gas aire forzado,Buena,Sí,Disyuntores estándar,1442,0,0,1442,0,0,1,1,4,1,TA,7,Típico,0,,Adosado,1958.0,Terminación regular,1,301,Típica/Aceptable,Típica/Aceptable,Sí,0,0,275,0,0,0,,,Shed,500,4,2007,Ejecución hipotecaria,Normal,157900
815,50,Residencial baja densidad,45.0,8248,Pavimentada,Grvl,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Edwards,Normal,Normal,Unifamiliar,1.5 planta terminado,5,7,1918,1950,A dos aguas,Teja compuesta,Estuco,Estuco,Ninguno,0.0,TA,TA,Ladrillo-teja,TA,TA,No,Unf,0,Unf,0,686,686,Gas agua caliente,Buena,Sí,Disyuntores estándar,686,564,0,1250,0,1,1,1,3,1,Fa,7,Típico,0,,Independiente,1955.0,Sin terminar,1,280,Típica/Aceptable,Típica/Aceptable,Parcial,207,0,96,0,0,0,,,,0,7,2006,Escritura de garantía,Normal,116000
816,20,Residencial baja densidad,48.0,12137,Pavimentada,,Irregular moderada,Nivelado,Todos los servicios públicos,Cul-de-sac,Suave,CollgCr,Normal,Normal,Unifamiliar,1 planta,7,5,1998,1998,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,442.0,TA,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,1649,1649,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Típico,0,,Adosado,1998.0,Terminación regular,2,598,Típica/Aceptable,Típica/Aceptable,Sí,0,34,0,0,0,0,,,,0,5,2010,Escritura de garantía,Normal,224900
817,20,Residencial baja densidad,,11425,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,5,6,1954,1954,A dos aguas,Teja compuesta,Ladrillo a la vista,Ladrillo a la vista,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,BLQ,486,Unf,0,522,1008,Gas aire forzado,Buena,Sí,Disyuntores estándar,1008,0,0,1008,0,0,1,0,2,1,TA,4,Típico,1,Buena,Adosado,1954.0,Terminación regular,1,275,Típica/Aceptable,Típica/Aceptable,Sí,0,0,120,0,0,0,,,,0,7,2006,Escritura de garantía,Normal,137000
818,20,Residencial baja densidad,,13265,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Cul-de-sac,Suave,Mitchel,Normal,Normal,Unifamiliar,1 planta,8,5,2002,2002,A cuatro aguas,Teja compuesta,Cemento-fibra,Cemento-fibra,Ladrillo a la vista,148.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,1218,Unf,0,350,1568,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Típico,2,Buena,Adosado,2002.0,Terminación regular,3,857,Típica/Aceptable,Típica/Aceptable,Sí,150,59,0,0,0,0,,,,0,7,2008,Escritura de garantía,Normal,271000
819,80,Residencial baja densidad,80.0,8816,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,ClearCr,Normal,Normal,Unifamiliar,Nivel dividido,6,7,1971,1971,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,80.0,TA,TA,Bloque cemento,TA,TA,Av,GLQ,504,Unf,0,506,1010,Gas aire forzado,Buena,Sí,Disyuntores estándar,1052,0,0,1052,1,0,1,0,3,1,TA,6,Típico,0,,Adosado,1971.0,Sin terminar,2,440,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,MnPrv,,0,6,2010,Escritura de garantía,Normal,155000
820,120,Residencial baja densidad,44.0,6371,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,NridgHt,Normal,Normal,Adosado (ext.),1 planta,7,5,2009,2010,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,128.0,Gd,TA,Hormigón vertido,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Típico,1,Buena,Adosado,2010.0,Terminación regular,2,484,Típica/Aceptable,Típica/Aceptable,Sí,192,35,0,0,0,0,,,,0,6,2010,Nuevo,Parcial,224000
